train_loss,train_acc,epoch,step,dev_loss,dev_acc_haha
0.4273584187030792,0.84375,2,4099,,
0.4873729348182678,0.90625,2,4149,,
0.20948383212089539,0.90625,2,4199,,
0.6457643508911133,0.78125,2,4249,,
0.0994764119386673,0.96875,2,4299,,
0.10515577346086502,0.96875,2,4349,,
0.43930092453956604,0.78125,2,4399,,
0.30339980125427246,0.90625,2,4449,,
0.25402456521987915,0.90625,2,4499,,
,,2,4499,0.2851716876029968,0.9175833463668823
0.15488776564598083,0.9375,3,4549,,
0.07839395105838776,1.0,3,4599,,
0.5007292032241821,0.9375,3,4649,,
0.1474098414182663,0.96875,3,4699,,
0.08493560552597046,0.96875,3,4749,,
0.1880081743001938,0.9375,3,4799,,
0.5278480052947998,0.875,3,4849,,
0.3630630671977997,0.9375,3,4899,,
0.27108126878738403,0.96875,3,4949,,
0.6590602397918701,0.84375,3,4999,,
0.271608829498291,0.9375,3,5049,,
0.5254510045051575,0.84375,3,5099,,
0.1710466593503952,0.90625,3,5149,,
0.4806251525878906,0.84375,3,5199,,
0.1382918655872345,0.9375,3,5249,,
0.10433012992143631,1.0,3,5299,,
0.16971126198768616,0.9375,3,5349,,
0.1502373367547989,0.96875,3,5399,,
0.16183720529079437,0.9375,3,5449,,
0.028379321098327637,1.0,3,5499,,
0.3150920867919922,0.90625,3,5549,,
0.2317582368850708,0.875,3,5599,,
0.12705925107002258,0.96875,3,5649,,
0.2579188644886017,0.9375,3,5699,,
0.8131577372550964,0.90625,3,5749,,
0.24147875607013702,0.90625,3,5799,,
0.06424752622842789,0.96875,3,5849,,
0.16347545385360718,0.9375,3,5899,,
0.35114550590515137,0.90625,3,5949,,
0.18257522583007812,0.96875,3,5999,,
,,3,5999,0.3081521689891815,0.9108333587646484
0.25471025705337524,0.9375,4,6049,,
0.5942935943603516,0.8125,4,6099,,
0.1312422752380371,0.96875,4,6149,,
0.1979154646396637,0.9375,4,6199,,
0.25888147950172424,0.9375,4,6249,,
0.4455510973930359,0.875,4,6299,,
0.6291355490684509,0.8125,4,6349,,
0.20443880558013916,0.96875,4,6399,,
0.19614844024181366,0.96875,4,6449,,
0.19305071234703064,0.9375,4,6499,,
0.43144214153289795,0.90625,4,6549,,
0.3724205493927002,0.9375,4,6599,,
0.545932948589325,0.875,4,6649,,
0.3002564013004303,0.90625,4,6699,,
0.4523668587207794,0.875,4,6749,,
0.2971985936164856,0.9375,4,6799,,
0.06531593203544617,1.0,4,6849,,
0.4886348843574524,0.8125,4,6899,,
0.6126419305801392,0.78125,4,6949,,
0.27992311120033264,0.875,4,6999,,
0.9059455394744873,0.84375,4,7049,,
0.3502436876296997,0.9375,4,7099,,
0.4445212483406067,0.84375,4,7149,,
0.10364297777414322,0.96875,4,7199,,
0.3714776337146759,0.90625,4,7249,,
0.5738744139671326,0.84375,4,7299,,
0.2637278139591217,0.84375,4,7349,,
0.223550945520401,0.90625,4,7399,,
0.8020869493484497,0.84375,4,7449,,
0.42700159549713135,0.9375,4,7499,,
,,4,7499,0.28086337447166443,0.9194166660308838
0.5319010019302368,0.875,5,7549,,
0.23549720644950867,0.90625,5,7599,,
0.404408723115921,0.9375,5,7649,,
0.25908908247947693,0.9375,5,7699,,
0.22152024507522583,0.9375,5,7749,,
0.05694536492228508,1.0,5,7799,,
0.10531434416770935,0.9375,5,7849,,
0.08477248251438141,1.0,5,7899,,
0.21555796265602112,0.9375,5,7949,,
0.21290035545825958,0.9375,5,7999,,
0.33769822120666504,0.90625,5,8049,,
0.2650381624698639,0.96875,5,8099,,
0.22539947926998138,0.9375,5,8149,,
0.15374170243740082,0.96875,5,8199,,
0.347358375787735,0.875,5,8249,,
0.3336729109287262,0.9375,5,8299,,
0.25932765007019043,0.90625,5,8349,,
0.11921319365501404,0.9375,5,8399,,
0.2849087119102478,0.84375,5,8449,,
0.14215178787708282,0.96875,5,8499,,
0.08916839957237244,0.96875,5,8549,,
0.17538954317569733,0.90625,5,8599,,
0.3887820839881897,0.84375,5,8649,,
0.15182015299797058,1.0,5,8699,,
0.16043607890605927,0.96875,5,8749,,
0.7465991377830505,0.84375,5,8799,,
0.11405199766159058,0.96875,5,8849,,
0.18502134084701538,0.96875,5,8899,,
0.4614220857620239,0.875,5,8949,,
0.17830468714237213,0.90625,5,8999,,
,,5,8999,0.2864886522293091,0.9184166789054871
0.2626182436943054,0.9375,6,9049,,
0.09243658930063248,0.9375,6,9099,,
0.24144676327705383,0.9375,6,9149,,
0.26335906982421875,0.90625,6,9199,,
0.2916216254234314,0.9375,6,9249,,
0.09383852779865265,0.96875,6,9299,,
0.11721587181091309,0.96875,6,9349,,
0.06993426382541656,0.96875,6,9399,,
0.5074114203453064,0.90625,6,9449,,
0.26905885338783264,0.875,6,9499,,
0.08805850893259048,0.96875,6,9549,,
0.13596144318580627,0.9375,6,9599,,
0.04110238328576088,1.0,6,9649,,
0.33764490485191345,0.90625,6,9699,,
0.13260062038898468,0.9375,6,9749,,
0.16741733253002167,0.9375,6,9799,,
0.14327318966388702,0.96875,6,9849,,
0.48210421204566956,0.90625,6,9899,,
0.15796442329883575,0.9375,6,9949,,
0.12273141741752625,0.9375,6,9999,,
0.47977012395858765,0.84375,6,10049,,
0.22773881256580353,0.9375,6,10099,,
0.33898329734802246,0.84375,6,10149,,
0.6658396124839783,0.875,6,10199,,
0.13136421144008636,0.9375,6,10249,,
0.43415576219558716,0.96875,6,10299,,
0.2654578685760498,0.9375,6,10349,,
0.3498314917087555,0.9375,6,10399,,
0.2897182106971741,0.90625,6,10449,,
0.8454166054725647,0.875,6,10499,,
,,6,10499,0.29702308773994446,0.9136666655540466
0.29007190465927124,0.90625,7,10549,,
0.16696465015411377,0.9375,7,10599,,
0.380505234003067,0.8125,7,10649,,
0.05522063374519348,1.0,7,10699,,
0.1338883340358734,0.96875,7,10749,,
0.3761056363582611,0.90625,7,10799,,
0.2090851366519928,0.90625,7,10849,,
0.45637866854667664,0.78125,7,10899,,
0.27849218249320984,0.84375,7,10949,,
0.22733478248119354,0.9375,7,10999,,
0.5770378708839417,0.90625,7,11049,,
0.09190751612186432,0.96875,7,11099,,
0.1601247489452362,0.96875,7,11149,,
0.3754216730594635,0.90625,7,11199,,
0.21443194150924683,0.96875,7,11249,,
0.2087429314851761,0.9375,7,11299,,
0.1818847507238388,0.9375,7,11349,,
0.21728704869747162,0.9375,7,11399,,
1.0713121891021729,0.875,7,11449,,
0.14629720151424408,0.9375,7,11499,,
0.09758953005075455,1.0,7,11549,,
0.12607908248901367,0.9375,7,11599,,
0.25299522280693054,0.9375,7,11649,,
0.39900147914886475,0.90625,7,11699,,
0.11309690773487091,0.9375,7,11749,,
0.293334037065506,0.875,7,11799,,
0.09033853560686111,0.9375,7,11849,,
0.30127400159835815,0.90625,7,11899,,
0.16681094467639923,0.9375,7,11949,,
0.1443917155265808,0.96875,7,11999,,
,,7,11999,0.3037908375263214,0.9140833616256714
0.15963014960289001,0.90625,8,12049,,
0.2402639538049698,0.90625,8,12099,,
0.29364436864852905,0.96875,8,12149,,
0.3336522579193115,0.9375,8,12199,,
0.23530712723731995,0.9375,8,12249,,
0.14870823919773102,0.9375,8,12299,,
0.33558347821235657,0.90625,8,12349,,
0.18822109699249268,0.90625,8,12399,,
0.32306385040283203,0.84375,8,12449,,
0.11927822977304459,0.9375,8,12499,,
0.06020829454064369,1.0,8,12549,,
0.5389835238456726,0.9375,8,12599,,
0.08187656849622726,0.96875,8,12649,,
0.5052675604820251,0.84375,8,12699,,
0.30844375491142273,0.875,8,12749,,
0.4766775369644165,0.84375,8,12799,,
0.6229934692382812,0.875,8,12849,,
0.23696675896644592,0.9375,8,12899,,
0.14584751427173615,0.96875,8,12949,,
0.2031896710395813,0.9375,8,12999,,
0.5380957722663879,0.84375,8,13049,,
0.11071298271417618,0.9375,8,13099,,
0.07447865605354309,0.96875,8,13149,,
0.36266952753067017,0.875,8,13199,,
0.4625013768672943,0.90625,8,13249,,
0.18283890187740326,0.90625,8,13299,,
0.17506995797157288,0.9375,8,13349,,
0.3732568025588989,0.9375,8,13399,,
0.3328866958618164,0.90625,8,13449,,
0.12849092483520508,0.9375,8,13499,,
,,8,13499,0.3033081293106079,0.9143333435058594
0.3476736545562744,0.84375,9,13549,,
0.06880664080381393,1.0,9,13599,,
0.13686177134513855,0.9375,9,13649,,
0.1699206829071045,0.90625,9,13699,,
0.7332102060317993,0.90625,9,13749,,
0.060922179371118546,1.0,9,13799,,
0.07947209477424622,1.0,9,13849,,
0.11320988833904266,0.96875,9,13899,,
0.14988920092582703,0.9375,9,13949,,
0.23200051486492157,0.96875,9,13999,,
0.27781933546066284,0.875,9,14049,,
0.3247523903846741,0.96875,9,14099,,
0.26345765590667725,0.90625,9,14149,,
0.23917052149772644,0.9375,9,14199,,
0.2936304807662964,0.875,9,14249,,
0.07401806861162186,0.96875,9,14299,,
0.07032646983861923,0.96875,9,14349,,
0.328368216753006,0.9375,9,14399,,
0.10073859989643097,0.96875,9,14449,,
0.2994937598705292,0.96875,9,14499,,
0.29712188243865967,0.84375,9,14549,,
0.10597040504217148,0.9375,9,14599,,
0.2971557378768921,0.9375,9,14649,,
0.3510138690471649,0.9375,9,14699,,
0.35108381509780884,0.96875,9,14749,,
0.31838521361351013,0.9375,9,14799,,
0.2517654299736023,0.90625,9,14849,,
0.5737528800964355,0.8125,9,14899,,
0.1261705458164215,0.9375,9,14949,,
0.1499943733215332,0.96875,9,14999,,
,,9,14999,0.29138821363449097,0.9175000190734863
